,S_AIRPORT,D_AIRPORT,S_LAT,S_LON,D_LAT,D_LON,DISTANCE_WGS-84,S_TOTAL_TRAFFIC,S_COST,S_AIRPORT_NAME,S_CITY,S_COUNTRY,D_AIRPORT_NAME,D_CITY,D_COUNTRY
134,CGN,CFU,50.8658981323,7.1427397728,39.601898193359375,19.911699295043945,1599.1316456639868,1857.0,1.1612552381382846,Cologne Bonn Airport,Cologne,Germany,Ioannis Kapodistrias International Airport,Kerkyra/corfu,Greece
135,CGN,CLY,50.8658981323,7.1427397728,42.5244444,8.7930556,935.7618397745084,1857.0,1.9844792991852322,Cologne Bonn Airport,Cologne,Germany,Calvi-Sainte-Catherine Airport,Calvi,France
136,CGN,CTA,50.8658981323,7.1427397728,37.466801,15.0664,1615.8442320674521,1857.0,1.1492444402416142,Cologne Bonn Airport,Cologne,Germany,Catania-Fontanarossa Airport,Catania,Italy
137,CGN,DBV,50.8658981323,7.1427397728,42.5614013671875,18.268199920654297,1252.6406913311,1857.0,1.482468207245197,Cologne Bonn Airport,Cologne,Germany,Dubrovnik Airport,Dubrovnik,Croatia
138,CGN,DRS,50.8658981323,7.1427397728,51.1328010559082,13.767200469970703,465.81671763286033,1857.0,3.986546488577551,Cologne Bonn Airport,Cologne,Germany,Dresden Airport,Dresden,Germany
139,CGN,DUB,50.8658981323,7.1427397728,53.421299,-6.27007,959.5471436788765,1857.0,1.9352879243434717,Cologne Bonn Airport,Cologne,Germany,Dublin Airport,Dublin,Ireland
140,CGN,EDI,50.8658981323,7.1427397728,55.95000076293945,-3.372499942779541,897.8954798401013,1857.0,2.0681694492221943,Cologne Bonn Airport,Cologne,Germany,Edinburgh Airport,Edinburgh,United Kingdom
141,CGN,FAO,50.8658981323,7.1427397728,37.0144004822,-7.96590995789,1951.6007477507196,1857.0,0.9515265876692506,Cologne Bonn Airport,Cologne,Germany,Faro Airport,Faro,Portugal
142,CGN,FCO,50.8658981323,7.1427397728,41.8002778,12.2388889,1080.7496156642144,1857.0,1.718251825478293,Cologne Bonn Airport,Cologne,Germany,Leonardo da Vinci–Fiumicino Airport,Rome,Italy
143,CGN,FDH,50.8658981323,7.1427397728,47.6712989807,9.51148986816,394.8498834646524,1857.0,4.703053179870678,Cologne Bonn Airport,Cologne,Germany,Friedrichshafen Airport,Friedrichshafen,Germany
144,CGN,HAM,50.8658981323,7.1427397728,53.630401611328,9.9882297515869,363.7914939726923,1857.0,5.104572346431481,Cologne Bonn Airport,Cologne,Germany,Hamburg Airport,Hamburg,Germany
145,CGN,HDF,50.8658981323,7.1427397728,53.8787002563,14.152299881,582.9272727482988,1857.0,3.185646111983906,Cologne Bonn Airport,Cologne,Germany,Heringsdorf Airport,Heringsdorf,Germany
146,CGN,HER,50.8658981323,7.1427397728,35.3396987915,25.1802997589,2252.7289212025726,1857.0,0.8243335372143574,Cologne Bonn Airport,Cologne,Germany,Heraklion International Nikos Kazantzakis Airport,Heraklion,Greece
147,CGN,IBZ,50.8658981323,7.1427397728,38.8728981018,1.3731199502899998,1407.5004969108236,1857.0,1.3193601025901847,Cologne Bonn Airport,Cologne,Germany,Ibiza Airport,Ibiza,Spain
148,CGN,JMK,50.8658981323,7.1427397728,37.43510055541992,25.348100662231445,2074.2420670131114,1857.0,0.895266772153581,Cologne Bonn Airport,Cologne,Germany,Mikonos Airport,Mykonos,Greece
149,CGN,JTR,50.8658981323,7.1427397728,36.399200439453125,25.47929954528809,2172.708185121466,1857.0,0.8546937010301655,Cologne Bonn Airport,Cologne,Germany,Santorini Airport,Thira,Greece
150,CGN,KGS,50.8658981323,7.1427397728,36.79330062866211,27.091699600219727,2226.6766084680216,1857.0,0.8339783123143494,Cologne Bonn Airport,Cologne,Germany,Kos Airport,Kos,Greece
151,CGN,KLU,50.8658981323,7.1427397728,46.642502,14.3377,706.8595363810072,1857.0,2.627113173725439,Cologne Bonn Airport,Cologne,Germany,Klagenfurt Airport,Klagenfurt,Austria
152,CGN,KVA,50.8658981323,7.1427397728,40.91329956054688,24.619199752807617,1742.6776545836647,1857.0,1.0656015443335949,Cologne Bonn Airport,Cologne,Germany,Alexander the Great International Airport,Kavala,Greece
153,CGN,LEJ,50.8658981323,7.1427397728,51.423889,12.236389,361.7347101187566,1857.0,5.133596384461838,Cologne Bonn Airport,Cologne,Germany,Leipzig/Halle Airport,Leipzig,Germany
154,CGN,LHR,50.8658981323,7.1427397728,51.4706,-0.461941,535.8864522027314,1857.0,3.46528633513108,Cologne Bonn Airport,Cologne,Germany,London Heathrow Airport,London,United Kingdom
155,CGN,LIS,50.8658981323,7.1427397728,38.7813,-9.13592,1852.3023399687195,1857.0,1.0025361194713818,Cologne Bonn Airport,Cologne,Germany,Humberto Delgado Airport (Lisbon Portela Airport),Lisbon,Portugal
156,CGN,LPA,50.8658981323,7.1427397728,27.931900024414062,-15.38659954071045,3174.2790407277107,1857.0,0.5850147312739962,Cologne Bonn Airport,Cologne,Germany,Gran Canaria Airport,Gran Canaria,Spain
157,CGN,MAN,50.8658981323,7.1427397728,53.35369873046875,-2.2749500274658203,701.3860051298764,1857.0,2.6476148460591786,Cologne Bonn Airport,Cologne,Germany,Manchester Airport,Manchester,United Kingdom
158,CGN,MXP,50.8658981323,7.1427397728,45.6306,8.72811,593.8875080717252,1857.0,3.126854791119341,Cologne Bonn Airport,Cologne,Germany,Malpensa International Airport,Milano,Italy
159,CGN,NAP,50.8658981323,7.1427397728,40.886002,14.2908,1238.9238729628885,1857.0,1.4988814410032971,Cologne Bonn Airport,Cologne,Germany,Naples International Airport,Naples,Italy
160,CGN,NCE,50.8658981323,7.1427397728,43.6584014893,7.215869903560001,801.3185611503172,1857.0,2.3174304078695243,Cologne Bonn Airport,Cologne,Germany,Nice-Côte d'Azur Airport,Nice,France
161,CGN,OLB,50.8658981323,7.1427397728,40.898701,9.51763,1122.9165782601806,1857.0,1.6537292582118523,Cologne Bonn Airport,Cologne,Germany,Olbia Costa Smeralda Airport,Olbia,Italy
162,CGN,PMI,50.8658981323,7.1427397728,39.551700592,2.73881006241,1303.5241976766833,1857.0,1.4245995611817532,Cologne Bonn Airport,Cologne,Germany,Palma De Mallorca Airport,Palma de Mallorca,Spain
163,CGN,PMO,50.8658981323,7.1427397728,38.175999,13.091,1486.0762655116853,1857.0,1.2495993934474139,Cologne Bonn Airport,Cologne,Germany,Falcone–Borsellino Airport,Palermo,Italy
164,CGN,PRG,50.8658981323,7.1427397728,50.1008,14.26,512.0519081192574,1857.0,3.626585450722513,Cologne Bonn Airport,Cologne,Germany,Václav Havel Airport Prague,Prague,Czech Republic
165,CGN,PSA,50.8658981323,7.1427397728,43.683899,10.3927,835.2559474262505,1857.0,2.223270610310698,Cologne Bonn Airport,Cologne,Germany,Pisa International Airport,Pisa,Italy
166,CGN,PUY,50.8658981323,7.1427397728,44.89350128173828,13.922200202941896,834.7835562193442,1857.0,2.2245287250388324,Cologne Bonn Airport,Cologne,Germany,Pula Airport,Pula,Croatia
167,CGN,RAK,50.8658981323,7.1427397728,31.6068992615,-8.03629970551,2477.7526840243668,1857.0,0.7494694736780024,Cologne Bonn Airport,Cologne,Germany,Menara Airport,Marrakech,Morocco
168,CGN,RHO,50.8658981323,7.1427397728,36.405399322509766,28.086200714111328,2316.359512352478,1857.0,0.801689025428546,Cologne Bonn Airport,Cologne,Germany,Diagoras Airport,Rhodos,Greece
169,CGN,RJK,50.8658981323,7.1427397728,45.21689987182617,14.570300102233888,836.576946416955,1857.0,2.2197599491039046,Cologne Bonn Airport,Cologne,Germany,Rijeka Airport,Rijeka,Croatia
170,CGN,RLG,50.8658981323,7.1427397728,53.9182014465,12.2783002853,487.195156344268,1857.0,3.8116142490706193,Cologne Bonn Airport,Cologne,Germany,Rostock-Laage Airport,Laage,Germany
171,CGN,SAW,50.8658981323,7.1427397728,40.898601532,29.3092002869,2034.1482110867707,1857.0,0.9129128299888596,Cologne Bonn Airport,Cologne,Germany,Sabiha Gökçen International Airport,Istanbul,Turkey
172,CGN,SJJ,50.8658981323,7.1427397728,43.82460021972656,18.331499099731445,1149.929688519337,1857.0,1.6148813432159448,Cologne Bonn Airport,Cologne,Germany,Sarajevo International Airport,Sarajevo,Bosnia and Herzegovina
173,CGN,SKG,50.8658981323,7.1427397728,40.51969909667969,22.97089958190918,1679.3326448231649,1857.0,1.1057964041397788,Cologne Bonn Airport,Cologne,Germany,Thessaloniki Macedonia International Airport,Thessaloniki,Greece
174,CGN,SPU,50.8658981323,7.1427397728,43.53889846801758,16.29800033569336,1068.2772127082285,1857.0,1.7383128441841904,Cologne Bonn Airport,Cologne,Germany,Split Airport,Split,Croatia
175,CGN,STN,50.8658981323,7.1427397728,51.8849983215,0.234999999404,493.9577207095544,1857.0,3.7594310649350295,Cologne Bonn Airport,Cologne,Germany,London Stansted Airport,London,United Kingdom
176,CGN,SUF,50.8658981323,7.1427397728,38.905399,16.2423,1508.4620729073627,1857.0,1.2310551477246465,Cologne Bonn Airport,Cologne,Germany,Lamezia Terme Airport,Lamezia,Italy
177,CGN,SZG,50.8658981323,7.1427397728,47.7933006287,13.0043001175,545.886956285367,1857.0,3.4018032096543402,Cologne Bonn Airport,Cologne,Germany,Salzburg Airport,Salzburg,Austria
178,CGN,TLV,50.8658981323,7.1427397728,32.01139831542969,34.88669967651367,3090.5854898501475,1857.0,0.6008570240488769,Cologne Bonn Airport,Cologne,Germany,Ben Gurion International Airport,Tel-aviv,Israel
179,CGN,TUN,50.8658981323,7.1427397728,36.85100173950195,10.22719955444336,1576.4422981148432,1857.0,1.177968900111762,Cologne Bonn Airport,Cologne,Germany,Tunis Carthage International Airport,Tunis,Tunisia
180,CGN,TXL,50.8658981323,7.1427397728,52.5597,13.2877,464.455298428963,1857.0,3.998231920878867,Cologne Bonn Airport,Cologne,Germany,Berlin-Tegel Airport,Berlin,Germany
181,CGN,VCE,50.8658981323,7.1427397728,45.505299,12.3519,710.4558474117185,1857.0,2.6138147877384474,Cologne Bonn Airport,Cologne,Germany,Venice Marco Polo Airport,Venice,Italy
182,CGN,VIE,50.8658981323,7.1427397728,48.110298156738,16.569700241089,747.9155840814271,1857.0,2.4829005298515407,Cologne Bonn Airport,Cologne,Germany,Vienna International Airport,Vienna,Austria
183,CGN,VRN,50.8658981323,7.1427397728,45.395699,10.8885,668.8869648337075,1857.0,2.7762538330548425,Cologne Bonn Airport,Cologne,Germany,Verona Villafranca Airport,Villafranca,Italy
184,CGN,WAW,50.8658981323,7.1427397728,52.1656990051,20.9671001434,968.9438211957461,1857.0,1.9165197810006456,Cologne Bonn Airport,Cologne,Germany,Warsaw Chopin Airport,Warsaw,Poland
185,CGN,XRY,50.8658981323,7.1427397728,36.74459838867188,-6.060110092163086,1888.511975743099,1857.0,0.9833138597224413,Cologne Bonn Airport,Cologne,Germany,Jerez Airport,Jerez,Spain
186,CGN,ZAD,50.8658981323,7.1427397728,44.108299,15.3467,971.7707235042692,1857.0,1.9109445830015703,Cologne Bonn Airport,Cologne,Germany,Zadar Airport,Zadar,Croatia
187,CGN,ZAG,50.8658981323,7.1427397728,45.7429008484,16.0687999725,872.4113147043672,1857.0,2.1285831220899274,Cologne Bonn Airport,Cologne,Germany,Zagreb Airport,Zagreb,Croatia
188,CGN,ZRH,50.8658981323,7.1427397728,47.464699,8.54917,391.89704053031033,1857.0,4.738489470313759,Cologne Bonn Airport,Cologne,Germany,Zürich Airport,Zurich,Switzerland
189,CLY,CGN,42.5244444,8.7930556,50.8658981323,7.1427397728,935.7618397745084,1833.0,1.9588317476610289,Calvi-Sainte-Catherine Airport,Calvi,France,Cologne Bonn Airport,Cologne,Germany
190,CTA,CGN,37.466801,15.0664,50.8658981323,7.1427397728,1615.8442320674521,1857.0,1.1492444402416142,Catania-Fontanarossa Airport,Catania,Italy,Cologne Bonn Airport,Cologne,Germany
191,CTA,DUS,37.466801,15.0664,51.289501,6.76678,1669.7562259174608,1857.0,1.112138389530278,Catania-Fontanarossa Airport,Catania,Italy,Düsseldorf Airport,Duesseldorf,Germany
192,CTA,HAJ,37.466801,15.0664,52.461101532,9.68507957458,1718.3495951447994,1857.0,1.080688123794458,Catania-Fontanarossa Airport,Catania,Italy,Hannover Airport,Hannover,Germany
193,CTA,HAM,37.466801,15.0664,53.630401611328,9.9882297515869,1838.5202614944408,1857.0,1.0100514195533195,Catania-Fontanarossa Airport,Catania,Italy,Hamburg Airport,Hamburg,Germany
194,CTA,STR,37.466801,15.0664,48.6898994446,9.22196006775,1333.5588475333986,1857.0,1.3925144761588721,Catania-Fontanarossa Airport,Catania,Italy,Stuttgart Airport,Stuttgart,Germany
195,CTA,TXL,37.466801,15.0664,52.5597,13.2877,1683.0193549288688,1857.0,1.103374120185614,Catania-Fontanarossa Airport,Catania,Italy,Berlin-Tegel Airport,Berlin,Germany
196,DRS,CFU,51.1328010559082,13.767200469970703,39.601898193359375,19.911699295043945,1367.7446085560225,1845.0,1.348936042926781,Dresden Airport,Dresden,Germany,Ioannis Kapodistrias International Airport,Kerkyra/corfu,Greece
197,DRS,CGN,51.1328010559082,13.767200469970703,50.8658981323,7.1427397728,465.81671763286033,1845.0,3.960785283481735,Dresden Airport,Dresden,Germany,Cologne Bonn Airport,Cologne,Germany
198,DRS,DUS,51.1328010559082,13.767200469970703,51.289501,6.76678,489.30430376773853,1845.0,3.770659660651133,Dresden Airport,Dresden,Germany,Düsseldorf Airport,Duesseldorf,Germany
199,DRS,STR,51.1328010559082,13.767200469970703,48.6898994446,9.22196006775,424.6148427622882,1845.0,4.345114240466824,Dresden Airport,Dresden,Germany,Stuttgart Airport,Stuttgart,Germany
200,DUB,CGN,53.421299,-6.27007,50.8658981323,7.1427397728,959.5471436788765,1857.0,1.9352879243434717,Dublin Airport,Dublin,Ireland,Cologne Bonn Airport,Cologne,Germany
201,DUB,DUS,53.421299,-6.27007,51.289501,6.76678,917.9050822382771,1857.0,2.02308499640483,Dublin Airport,Dublin,Ireland,Düsseldorf Airport,Duesseldorf,Germany
202,DUS,AOI,51.289501,6.76678,43.616299,13.3623,986.5731962297559,1857.0,1.8822729089910695,Düsseldorf Airport,Duesseldorf,Germany,Ancona Falconara Airport,Ancona,Italy
203,DUS,ARN,51.289501,6.76678,59.651901245117,17.918600082397,1164.7360266268404,1857.0,1.594352675239218,Düsseldorf Airport,Duesseldorf,Germany,Stockholm-Arlanda Airport,Stockholm,Sweden
204,DUS,BCN,51.289501,6.76678,41.2971,2.07846,1167.3689220762258,1857.0,1.5907567563964524,Düsseldorf Airport,Duesseldorf,Germany,Barcelona International Airport,Barcelona,Spain
205,DUS,BIA,51.289501,6.76678,42.55270004272461,9.48373031616211,992.8768969974541,1857.0,1.8703224998141554,Düsseldorf Airport,Duesseldorf,Germany,Bastia-Poretta Airport,Bastia,France
206,DUS,BIO,51.289501,6.76678,43.30110168457031,-2.9106099605560303,1148.8692652040513,1857.0,1.616371902568198,Düsseldorf Airport,Duesseldorf,Germany,Bilbao Airport,Bilbao,Spain
207,DUS,BRI,51.289501,6.76678,41.138901,16.760599,1363.9256897314408,1857.0,1.3615111248220908,Düsseldorf Airport,Duesseldorf,Germany,Bari Karol Wojtyła Airport,Bari,Italy
208,DUS,BSL,51.289501,6.76678,47.59,7.5291667,415.14382940432597,1857.0,4.473148505337387,Düsseldorf Airport,Duesseldorf,Germany,EuroAirport Basel-Mulhouse-Freiburg Airport,Mulhouse,France
209,DUS,CAG,51.289501,6.76678,39.251499,9.05428,1349.6778181137342,1857.0,1.3758839147221689,Düsseldorf Airport,Duesseldorf,Germany,Cagliari Elmas Airport,Cagliari,Italy
210,DUS,CTA,51.289501,6.76678,37.466801,15.0664,1669.7562259174608,1857.0,1.112138389530278,Düsseldorf Airport,Duesseldorf,Germany,Catania-Fontanarossa Airport,Catania,Italy
211,DUS,CWL,51.289501,6.76678,51.39670181274414,-3.343329906463623,704.0017891940466,1857.0,2.6377773870801176,Düsseldorf Airport,Duesseldorf,Germany,Cardiff International Airport,Cardiff,United Kingdom
212,DUS,DBV,51.289501,6.76678,42.5614013671875,18.268199920654297,1304.1564027387371,1857.0,1.4239089698906418,Düsseldorf Airport,Duesseldorf,Germany,Dubrovnik Airport,Dubrovnik,Croatia
213,DUS,DRS,51.289501,6.76678,51.1328010559082,13.767200469970703,489.30430376773853,1857.0,3.795184276330165,Düsseldorf Airport,Duesseldorf,Germany,Dresden Airport,Dresden,Germany
214,DUS,DUB,51.289501,6.76678,53.421299,-6.27007,917.9050822382771,1857.0,2.02308499640483,Düsseldorf Airport,Duesseldorf,Germany,Dublin Airport,Dublin,Ireland
215,DUS,GVA,51.289501,6.76678,46.23809814453125,6.108950138092041,563.8129445783796,1857.0,3.29364555719569,Düsseldorf Airport,Duesseldorf,Germany,Geneva Cointrin International Airport,Geneva,Switzerland
216,DUS,HDF,51.289501,6.76678,53.8787002563,14.152299881,577.1731163763739,1857.0,3.2174055708946994,Düsseldorf Airport,Duesseldorf,Germany,Heringsdorf Airport,Heringsdorf,Germany
217,DUS,HER,51.289501,6.76678,35.3396987915,25.1802997589,2304.160555428781,1857.0,0.8059334214470271,Düsseldorf Airport,Duesseldorf,Germany,Heraklion International Nikos Kazantzakis Airport,Heraklion,Greece
218,DUS,IBZ,51.289501,6.76678,38.8728981018,1.3731199502899998,1442.7586353478846,1857.0,1.287117577745242,Düsseldorf Airport,Duesseldorf,Germany,Ibiza Airport,Ibiza,Spain
219,DUS,KTW,51.289501,6.76678,50.4743,19.08,870.2442385687831,1857.0,2.133883704940179,Düsseldorf Airport,Duesseldorf,Germany,Katowice International Airport,Katowice,Poland
220,DUS,LEJ,51.289501,6.76678,51.423889,12.236389,381.2069720229543,1857.0,4.871369456191848,Düsseldorf Airport,Duesseldorf,Germany,Leipzig/Halle Airport,Leipzig,Germany
221,DUS,LYS,51.289501,6.76678,45.725556,5.081111,631.0766261133389,1857.0,2.9425903656689862,Düsseldorf Airport,Duesseldorf,Germany,Lyon Saint-Exupéry Airport,Lyon,France
222,DUS,MAD,51.289501,6.76678,40.471926,-3.56264,1442.1286921176388,1857.0,1.2876798098186086,Düsseldorf Airport,Duesseldorf,Germany,Adolfo Suárez Madrid–Barajas Airport,Madrid,Spain
223,DUS,MPL,51.289501,6.76678,43.57619857788086,3.96301007270813,883.0807145520719,1857.0,2.102865535843949,Düsseldorf Airport,Duesseldorf,Germany,Montpellier-Méditerranée Airport,Montpellier,France
224,DUS,MXP,51.289501,6.76678,45.6306,8.72811,645.7033094702413,1857.0,2.8759338426243333,Düsseldorf Airport,Duesseldorf,Germany,Malpensa International Airport,Milano,Italy
225,DUS,NQY,51.289501,6.76678,50.44060134887695,-4.995409965515137,832.5266993426043,1857.0,2.2305590937400086,Düsseldorf Airport,Duesseldorf,Germany,Newquay Cornwall Airport,Newquai,United Kingdom
226,DUS,NUE,51.289501,6.76678,49.498699,11.078056,365.50915265947793,1857.0,5.080584128983634,Düsseldorf Airport,Duesseldorf,Germany,Nuremberg Airport,Nuernberg,Germany
227,DUS,OLB,51.289501,6.76678,40.898701,9.51763,1174.169995594825,1857.0,1.5815427126966048,Düsseldorf Airport,Duesseldorf,Germany,Olbia Costa Smeralda Airport,Olbia,Italy
228,DUS,PMI,51.289501,6.76678,39.551700592,2.73881006241,1341.5521368829054,1857.0,1.3842175409706678,Düsseldorf Airport,Duesseldorf,Germany,Palma De Mallorca Airport,Palma de Mallorca,Spain
229,DUS,POZ,51.289501,6.76678,52.4210014343,16.8262996674,703.8278627208117,1857.0,2.6384292216300316,Düsseldorf Airport,Duesseldorf,Germany,Poznań-Ławica Airport,Poznan,Poland
230,DUS,PRG,51.289501,6.76678,50.1008,14.26,545.4396850894692,1857.0,3.4045927547339976,Düsseldorf Airport,Duesseldorf,Germany,Václav Havel Airport Prague,Prague,Czech Republic
231,DUS,PRN,51.289501,6.76678,42.5728,21.035801,1451.3500735829477,1857.0,1.279498333173074,Düsseldorf Airport,Duesseldorf,Germany,Priština International Airport,Pristina,Serbia
232,DUS,SKG,51.289501,6.76678,40.51969909667969,22.97089958190918,1728.845732113096,1857.0,1.074127069585478,Düsseldorf Airport,Duesseldorf,Germany,Thessaloniki Macedonia International Airport,Thessaloniki,Greece
233,DUS,SPU,51.289501,6.76678,43.53889846801758,16.29800033569336,1120.5602894674887,1857.0,1.657206682634168,Düsseldorf Airport,Duesseldorf,Germany,Split Airport,Split,Croatia
234,DUS,SUF,51.289501,6.76678,38.905399,16.2423,1562.396228443986,1857.0,1.188558936710577,Düsseldorf Airport,Duesseldorf,Germany,Lamezia Terme Airport,Lamezia,Italy
235,DUS,TRN,51.289501,6.76678,45.200802,7.64963,680.1863261538203,1857.0,2.730134271443807,Düsseldorf Airport,Duesseldorf,Germany,Turin Airport,Torino,Italy
236,DUS,VCE,51.289501,6.76678,45.505299,12.3519,764.1783815730518,1857.0,2.4300608925593896,Düsseldorf Airport,Duesseldorf,Germany,Venice Marco Polo Airport,Venice,Italy
